record_id,state_code,state_name,year,indicator_id,value_numeric,value_text,unit_label,source_system,source_dataset,source_release_id,source_url,source_row_id,quality_flag,comparability_flag,notes
AZ_2021_ACS_POVERTY_RATE,AZ,Arizona,2021,frpl_eligible_rate,12.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2021_S1701_2026-05-06,"https://api.census.gov/data/2021/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2021:S1701:04,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
AZ_2022_ACS_POVERTY_RATE,AZ,Arizona,2022,frpl_eligible_rate,12.5000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2022_S1701_2026-05-06,"https://api.census.gov/data/2022/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2022:S1701:04,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
AZ_2023_ACS_POVERTY_RATE,AZ,Arizona,2023,frpl_eligible_rate,12.4000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2023_S1701_2026-05-06,"https://api.census.gov/data/2023/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2023:S1701:04,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
AZ_2024_ACS_POVERTY_RATE,AZ,Arizona,2024,frpl_eligible_rate,11.7000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2024_S1701_2026-05-06,"https://api.census.gov/data/2024/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2024:S1701:04,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2010_ACS_POVERTY_RATE,CA,California,2010,frpl_eligible_rate,15.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2010_S1701_2026-05-06,"https://api.census.gov/data/2010/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2010:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2011_ACS_POVERTY_RATE,CA,California,2011,frpl_eligible_rate,16.6000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2011_S1701_2026-05-06,"https://api.census.gov/data/2011/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2011:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2012_ACS_POVERTY_RATE,CA,California,2012,frpl_eligible_rate,17.0000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2012_S1701_2026-05-06,"https://api.census.gov/data/2012/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2012:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2013_ACS_POVERTY_RATE,CA,California,2013,frpl_eligible_rate,16.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2013_S1701_2026-05-06,"https://api.census.gov/data/2013/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2013:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2014_ACS_POVERTY_RATE,CA,California,2014,frpl_eligible_rate,16.4000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2014_S1701_2026-05-06,"https://api.census.gov/data/2014/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2014:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2015_ACS_POVERTY_RATE,CA,California,2015,frpl_eligible_rate,15.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2015_S1701_2026-05-06,"https://api.census.gov/data/2015/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2015:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2016_ACS_POVERTY_RATE,CA,California,2016,frpl_eligible_rate,14.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2016_S1701_2026-05-06,"https://api.census.gov/data/2016/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2016:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2017_ACS_POVERTY_RATE,CA,California,2017,frpl_eligible_rate,13.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2017_S1701_2026-05-06,"https://api.census.gov/data/2017/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2017:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2018_ACS_POVERTY_RATE,CA,California,2018,frpl_eligible_rate,12.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2018_S1701_2026-05-06,"https://api.census.gov/data/2018/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2018:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2019_ACS_POVERTY_RATE,CA,California,2019,frpl_eligible_rate,11.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2019_S1701_2026-05-06,"https://api.census.gov/data/2019/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2019:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2020_ACS_POVERTY_RATE,CA,California,2020,frpl_eligible_rate,12.6000,,percent,Census_ACS,ACS/ACS5/SUBJECT S1701,ACS/ACS5/SUBJECT_2020_S1701_2026-05-06,"https://api.census.gov/data/2020/acs/acs5/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs5/subject:2020:S1701:06,high,partially_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2021_ACS_POVERTY_RATE,CA,California,2021,frpl_eligible_rate,12.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2021_S1701_2026-05-06,"https://api.census.gov/data/2021/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2021:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2022_ACS_POVERTY_RATE,CA,California,2022,frpl_eligible_rate,12.2000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2022_S1701_2026-05-06,"https://api.census.gov/data/2022/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2022:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2023_ACS_POVERTY_RATE,CA,California,2023,frpl_eligible_rate,12.0000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2023_S1701_2026-05-06,"https://api.census.gov/data/2023/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2023:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CA_2024_ACS_POVERTY_RATE,CA,California,2024,frpl_eligible_rate,11.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2024_S1701_2026-05-06,"https://api.census.gov/data/2024/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2024:S1701:06,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2010_ACS_POVERTY_RATE,CO,Colorado,2010,frpl_eligible_rate,13.4000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2010_S1701_2026-05-06,"https://api.census.gov/data/2010/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2010:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2011_ACS_POVERTY_RATE,CO,Colorado,2011,frpl_eligible_rate,13.5000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2011_S1701_2026-05-06,"https://api.census.gov/data/2011/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2011:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2012_ACS_POVERTY_RATE,CO,Colorado,2012,frpl_eligible_rate,13.7000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2012_S1701_2026-05-06,"https://api.census.gov/data/2012/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2012:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2013_ACS_POVERTY_RATE,CO,Colorado,2013,frpl_eligible_rate,13.0000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2013_S1701_2026-05-06,"https://api.census.gov/data/2013/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2013:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2014_ACS_POVERTY_RATE,CO,Colorado,2014,frpl_eligible_rate,12.0000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2014_S1701_2026-05-06,"https://api.census.gov/data/2014/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2014:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2015_ACS_POVERTY_RATE,CO,Colorado,2015,frpl_eligible_rate,11.5000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2015_S1701_2026-05-06,"https://api.census.gov/data/2015/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2015:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2016_ACS_POVERTY_RATE,CO,Colorado,2016,frpl_eligible_rate,11.0000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2016_S1701_2026-05-06,"https://api.census.gov/data/2016/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2016:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2017_ACS_POVERTY_RATE,CO,Colorado,2017,frpl_eligible_rate,10.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2017_S1701_2026-05-06,"https://api.census.gov/data/2017/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2017:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2018_ACS_POVERTY_RATE,CO,Colorado,2018,frpl_eligible_rate,9.6000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2018_S1701_2026-05-06,"https://api.census.gov/data/2018/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2018:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2019_ACS_POVERTY_RATE,CO,Colorado,2019,frpl_eligible_rate,9.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2019_S1701_2026-05-06,"https://api.census.gov/data/2019/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2019:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2020_ACS_POVERTY_RATE,CO,Colorado,2020,frpl_eligible_rate,9.8000,,percent,Census_ACS,ACS/ACS5/SUBJECT S1701,ACS/ACS5/SUBJECT_2020_S1701_2026-05-06,"https://api.census.gov/data/2020/acs/acs5/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs5/subject:2020:S1701:08,high,partially_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2021_ACS_POVERTY_RATE,CO,Colorado,2021,frpl_eligible_rate,9.7000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2021_S1701_2026-05-06,"https://api.census.gov/data/2021/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2021:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2022_ACS_POVERTY_RATE,CO,Colorado,2022,frpl_eligible_rate,9.4000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2022_S1701_2026-05-06,"https://api.census.gov/data/2022/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2022:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2023_ACS_POVERTY_RATE,CO,Colorado,2023,frpl_eligible_rate,9.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2023_S1701_2026-05-06,"https://api.census.gov/data/2023/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2023:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CO_2024_ACS_POVERTY_RATE,CO,Colorado,2024,frpl_eligible_rate,9.6000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2024_S1701_2026-05-06,"https://api.census.gov/data/2024/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2024:S1701:08,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2010_ACS_POVERTY_RATE,CT,Connecticut,2010,frpl_eligible_rate,10.1000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2010_S1701_2026-05-06,"https://api.census.gov/data/2010/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2010:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2011_ACS_POVERTY_RATE,CT,Connecticut,2011,frpl_eligible_rate,10.9000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2011_S1701_2026-05-06,"https://api.census.gov/data/2011/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2011:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2012_ACS_POVERTY_RATE,CT,Connecticut,2012,frpl_eligible_rate,10.7000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2012_S1701_2026-05-06,"https://api.census.gov/data/2012/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2012:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2013_ACS_POVERTY_RATE,CT,Connecticut,2013,frpl_eligible_rate,10.7000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2013_S1701_2026-05-06,"https://api.census.gov/data/2013/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2013:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2014_ACS_POVERTY_RATE,CT,Connecticut,2014,frpl_eligible_rate,10.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2014_S1701_2026-05-06,"https://api.census.gov/data/2014/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2014:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2015_ACS_POVERTY_RATE,CT,Connecticut,2015,frpl_eligible_rate,10.5000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2015_S1701_2026-05-06,"https://api.census.gov/data/2015/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2015:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2016_ACS_POVERTY_RATE,CT,Connecticut,2016,frpl_eligible_rate,9.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2016_S1701_2026-05-06,"https://api.census.gov/data/2016/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2016:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2017_ACS_POVERTY_RATE,CT,Connecticut,2017,frpl_eligible_rate,9.6000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2017_S1701_2026-05-06,"https://api.census.gov/data/2017/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2017:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2018_ACS_POVERTY_RATE,CT,Connecticut,2018,frpl_eligible_rate,10.4000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2018_S1701_2026-05-06,"https://api.census.gov/data/2018/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2018:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2019_ACS_POVERTY_RATE,CT,Connecticut,2019,frpl_eligible_rate,10.0000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2019_S1701_2026-05-06,"https://api.census.gov/data/2019/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2019:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2020_ACS_POVERTY_RATE,CT,Connecticut,2020,frpl_eligible_rate,9.8000,,percent,Census_ACS,ACS/ACS5/SUBJECT S1701,ACS/ACS5/SUBJECT_2020_S1701_2026-05-06,"https://api.census.gov/data/2020/acs/acs5/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs5/subject:2020:S1701:09,high,partially_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2021_ACS_POVERTY_RATE,CT,Connecticut,2021,frpl_eligible_rate,10.1000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2021_S1701_2026-05-06,"https://api.census.gov/data/2021/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2021:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2022_ACS_POVERTY_RATE,CT,Connecticut,2022,frpl_eligible_rate,9.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2022_S1701_2026-05-06,"https://api.census.gov/data/2022/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2022:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2023_ACS_POVERTY_RATE,CT,Connecticut,2023,frpl_eligible_rate,10.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2023_S1701_2026-05-06,"https://api.census.gov/data/2023/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2023:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
CT_2024_ACS_POVERTY_RATE,CT,Connecticut,2024,frpl_eligible_rate,10.2000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2024_S1701_2026-05-06,"https://api.census.gov/data/2024/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2024:S1701:09,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2010_ACS_POVERTY_RATE,DE,Delaware,2010,frpl_eligible_rate,11.8000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2010_S1701_2026-05-06,"https://api.census.gov/data/2010/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2010:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2011_ACS_POVERTY_RATE,DE,Delaware,2011,frpl_eligible_rate,11.9000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2011_S1701_2026-05-06,"https://api.census.gov/data/2011/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2011:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2012_ACS_POVERTY_RATE,DE,Delaware,2012,frpl_eligible_rate,12.0000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2012_S1701_2026-05-06,"https://api.census.gov/data/2012/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2012:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2013_ACS_POVERTY_RATE,DE,Delaware,2013,frpl_eligible_rate,12.4000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2013_S1701_2026-05-06,"https://api.census.gov/data/2013/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2013:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2014_ACS_POVERTY_RATE,DE,Delaware,2014,frpl_eligible_rate,12.5000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2014_S1701_2026-05-06,"https://api.census.gov/data/2014/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2014:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2015_ACS_POVERTY_RATE,DE,Delaware,2015,frpl_eligible_rate,12.4000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2015_S1701_2026-05-06,"https://api.census.gov/data/2015/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2015:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2016_ACS_POVERTY_RATE,DE,Delaware,2016,frpl_eligible_rate,11.7000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2016_S1701_2026-05-06,"https://api.census.gov/data/2016/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2016:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2017_ACS_POVERTY_RATE,DE,Delaware,2017,frpl_eligible_rate,13.6000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2017_S1701_2026-05-06,"https://api.census.gov/data/2017/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2017:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2018_ACS_POVERTY_RATE,DE,Delaware,2018,frpl_eligible_rate,12.5000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2018_S1701_2026-05-06,"https://api.census.gov/data/2018/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2018:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2019_ACS_POVERTY_RATE,DE,Delaware,2019,frpl_eligible_rate,11.3000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2019_S1701_2026-05-06,"https://api.census.gov/data/2019/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2019:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2020_ACS_POVERTY_RATE,DE,Delaware,2020,frpl_eligible_rate,11.4000,,percent,Census_ACS,ACS/ACS5/SUBJECT S1701,ACS/ACS5/SUBJECT_2020_S1701_2026-05-06,"https://api.census.gov/data/2020/acs/acs5/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs5/subject:2020:S1701:10,high,partially_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2021_ACS_POVERTY_RATE,DE,Delaware,2021,frpl_eligible_rate,11.6000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2021_S1701_2026-05-06,"https://api.census.gov/data/2021/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2021:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2022_ACS_POVERTY_RATE,DE,Delaware,2022,frpl_eligible_rate,9.4000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2022_S1701_2026-05-06,"https://api.census.gov/data/2022/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2022:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2023_ACS_POVERTY_RATE,DE,Delaware,2023,frpl_eligible_rate,10.5000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2023_S1701_2026-05-06,"https://api.census.gov/data/2023/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2023:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
DE_2024_ACS_POVERTY_RATE,DE,Delaware,2024,frpl_eligible_rate,9.6000,,percent,Census_ACS,ACS/ACS1/SUBJECT S1701,ACS/ACS1/SUBJECT_2024_S1701_2026-05-06,"https://api.census.gov/data/2024/acs/acs1/subject?get=NAME,S1701_C03_001E&for=state:*",acs/acs1/subject:2024:S1701:10,high,fully_comparable,Using ACS poverty percent (S1701_C03_001E) as socioeconomic context proxy.
